/// Options
EditorVersion:1.0|Description:|HasWeather:0
Scene,Geometry/Cylinder,261,0,1,1,1,0,Cylinder,-320.3593,1268.191,-429.022,270,113,0,2,0.1,2,Physical,Entities,Default,OldBombExplodeMat|255/51/153/127|99999/99999,;
Scene,Geometry/Cuboid,262,0,1,1,1,0,Cuboid,-89.17703,1212.32,-345.0655,-2.646698E-05,113,18.43501,35.33582,2,0.2,Physical,Entities,Default,OldBombExplodeMat|255/51/153/127|99999/99999,;
Scene,Geometry/Cuboid,263,0,1,1,1,0,Cuboid,-227.2528,1212.32,-286.4558,-2.646698E-05,113,18.43501,35.33582,2,0.2,Physical,Entities,Default,OldBombExplodeMat|255/51/153/127|99999/99999,;
Scene,Geometry/Cuboid,264,0,1,1,1,0,Cuboid,-174.1188,1268.191,-532.3791,0,113,0,0.2,2,7.4,Physical,Entities,Default,OldBombExplodeMat|255/51/153/127|99999/99999,;
Scene,Geometry/Cuboid,265,0,1,1,1,0,Cuboid,-302.9894,1268.191,-477.6768,0,113,0,0.2,2,7.4,Physical,Entities,Default,OldBombExplodeMat|255/51/153/127|99999/99999,;
Scene,Geometry/Cuboid,266,0,1,1,1,0,Cuboid,-179.7667,1268.191,-456.1092,0,113,0,14,2,0.2,Physical,Entities,Default,OldBombExplodeMat|255/51/153/127|99999/99999,;
Scene,Geometry/Cuboid,267,0,1,1,1,0,Cuboid,-244.2021,1268.191,-428.758,0,113,0,14,2,0.2,Physical,Entities,Default,OldBombExplodeMat|255/51/153/127|99999/99999,;
Scene,Geometry/Cuboid,268,0,1,1,1,0,Cuboid,-124.8004,1268.191,-403.3958,0,113,0,20,2,0.2,Physical,Entities,Default,OldBombExplodeMat|255/51/153/127|99999/99999,;
Scene,Geometry/Cuboid,269,0,1,1,1,0,Cuboid,-244.466,1268.191,-352.6007,0,113,0,20,2,0.2,Physical,Entities,Default,OldBombExplodeMat|255/51/153/127|99999/99999,;
Scene,Geometry/Cuboid,270,0,1,1,1,0,Cuboid,-125.0644,1268.191,-327.2385,0,113,0,6,2,0.2,Physical,Entities,Default,OldBombExplodeMat|255/51/153/127|99999/99999,;
Scene,Geometry/Cuboid,271,0,1,1,1,0,Cuboid,-189.4997,1268.191,-299.8873,0,113,0,6,2,0.2,Physical,Entities,Default,OldBombExplodeMat|255/51/153/127|99999/99999,;
Scene,Geometry/Cuboid,272,0,1,1,1,0,Cuboid,-100.3163,1268.191,-307.3253,0,113,0,0.2,2,3.4,Physical,Entities,Default,OldBombExplodeMat|255/51/153/127|99999/99999,;
Scene,Geometry/Cuboid,273,0,1,1,1,0,Cuboid,-192.3668,1268.191,-268.2522,0,113,0,0.2,2,3.4,Physical,Entities,Default,OldBombExplodeMat|255/51/153/127|99999/99999,;
Scene,Geometry/Cuboid,274,0,1,1,1,0,Cuboid,-159.271,1278.191,-497.3999,0,113,0,0.4,0.4,1.4,Physical,Entities,Default,Basic|255/255/255/255|Stone/Stone2|1/1|0/0,;
Scene,Geometry/Cuboid,275,0,1,1,1,0,Cuboid,-288.1417,1278.191,-442.6976,0,113,0,0.4,0.4,1.4,Physical,Entities,Default,Basic|255/255/255/255|Stone/Stone2|1/1|0/0,;
Scene,Geometry/Cuboid,276,0,1,1,1,0,Cuboid,-159.271,1268.191,-497.3999,0,113,0,0.2,2,1.4,Physical,Entities,Default,OldBombExplodeMat|255/51/153/127|99999/99999,;
Scene,Geometry/Cuboid,277,0,1,1,1,0,Cuboid,-288.1417,1268.191,-442.6976,0,113,0,0.2,2,1.4,Physical,Entities,Default,OldBombExplodeMat|255/51/153/127|99999/99999,;
Scene,Geometry/Cuboid,278,0,1,1,1,0,Cuboid,-138.608,1308.191,-397.5348,0,113,0,20,1,4,Physical,Entities,Default,Basic|255/255/255/255|Metal/Metal4|2/0.4|0/0,;
Scene,Geometry/Cuboid,279,0,1,1,1,0,Cuboid,-230.6584,1308.191,-358.4617,0,113,0,20,1,4,Physical,Entities,Default,Basic|255/255/255/255|Metal/Metal4|2/0.4|0/0,;
Scene,Geometry/Cylinder,280,0,1,1,1,0,Cylinder,-94.23711,1283.191,-318.5967,0,113,0,0.4,2.5,0.4,Physical,Entities,Default,Default|255/255/255/255,;
Scene,Geometry/Cylinder,281,0,1,1,1,0,Cylinder,-204.6977,1283.191,-271.709,0,113,0,0.4,2.5,0.4,Physical,Entities,Default,Default|255/255/255/255,;
Scene,Geometry/Cylinder,282,0,1,1,1,0,Cylinder,-164.5687,1283.191,-484.2876,0,113,0,0.4,2.5,0.4,Physical,Entities,Default,Default|255/255/255/255,;
Scene,Geometry/Cylinder,283,0,1,1,1,0,Cylinder,-275.0293,1283.191,-437.3998,0,113,0,0.4,2.5,0.4,Physical,Entities,Default,Default|255/255/255/255,;
Scene,Geometry/Cylinder,284,0,1,1,1,0,Cylinder,-112.6472,1283.191,-310.7821,0,113,0,0.4,2.5,0.4,Physical,Entities,Default,Default|255/255/255/255,;
Scene,Geometry/Cylinder,285,0,1,1,1,0,Cylinder,-186.2876,1283.191,-279.5236,0,113,0,0.4,2.5,0.4,Physical,Entities,Default,Default|255/255/255/255,;
Scene,Geometry/Cylinder,286,0,1,1,1,0,Cylinder,-182.9788,1283.191,-476.4729,0,113,0,0.4,2.5,0.4,Physical,Entities,Default,Default|255/255/255/255,;
Scene,Geometry/Cylinder,287,0,1,1,1,0,Cylinder,-256.6192,1283.191,-445.2144,0,113,0,0.4,2.5,0.4,Physical,Entities,Default,Default|255/255/255/255,;
Scene,Geometry/Cylinder,288,0,1,1,1,0,Cylinder,-198.6081,1283.191,-513.2932,0,113,0,0.4,2.5,0.4,Physical,Entities,Default,Default|255/255/255/255,;
Scene,Geometry/Cylinder,289,0,1,1,1,0,Cylinder,-272.2484,1283.191,-482.0346,0,113,0,0.4,2.5,0.4,Physical,Entities,Default,Default|255/255/255/255,;
Scene,Geometry/Cylinder,290,0,1,1,1,0,Cylinder,-143.3778,1283.191,-536.737,0,113,0,0.4,2.5,0.4,Physical,Entities,Default,Default|255/255/255/255,;
Scene,Geometry/Cylinder,291,0,1,1,1,0,Cylinder,-327.4787,1283.191,-458.5908,0,113,0,0.4,2.5,0.4,Physical,Entities,Default,Default|255/255/255/255,;
Scene,Geometry/Cylinder,292,0,1,1,1,0,Cylinder,-66.16441,1227.32,-354.8337,0,113,0,0.4,2.5,0.4,Physical,Entities,Default,Default|255/255/255/255,;
Scene,Geometry/Cylinder,293,0,1,1,1,0,Cylinder,-250.2654,1227.32,-276.6875,0,113,0,0.4,2.5,0.4,Physical,Entities,Default,Default|255/255/255/255,;
Scene,Geometry/Cylinder,294,0,1,1,1,0,Cylinder,-84.57451,1227.32,-347.0191,0,113,0,0.4,2.5,0.4,Physical,Entities,Default,Default|255/255/255/255,;
Scene,Geometry/Cylinder,295,0,1,1,1,0,Cylinder,-231.8553,1227.32,-284.5021,0,113,0,0.4,2.5,0.4,Physical,Entities,Default,Default|255/255/255/255,;
Scene,Geometry/Cylinder,296,0,1,1,1,0,Cylinder,-4.580296,1171.45,-209.7507,0,113,0,0.4,2.5,0.4,Physical,Entities,Default,Default|255/255/255/255,;
Scene,Geometry/Cylinder,297,0,1,1,1,0,Cylinder,-188.6813,1171.45,-131.6044,0,113,0,0.4,2.5,0.4,Physical,Entities,Default,Default|255/255/255/255,;
Scene,Geometry/Cylinder,298,0,1,1,1,0,Cylinder,-22.99039,1171.45,-201.936,0,113,0,0.4,2.5,0.4,Physical,Entities,Default,Default|255/255/255/255,;
Scene,Geometry/Cylinder,299,0,1,1,1,0,Cylinder,-170.2712,1171.45,-139.4191,0,113,0,0.4,2.5,0.4,Physical,Entities,Default,Default|255/255/255/255,;
Scene,General/EditorHumanSpawnPointBlue,300,0,1,1,0,0,Human SpawnPoint (blue),-246.2877,1278.191,-395.2819,0,0,0,1,1,1,None,Entities,Default,DefaultNoTint|255/255/255/255,Tag|Name:HumanSpawnPointBlue;
Scene,Geometry/Cuboid,301,0,1,1,1,0,Racing Checkpoint Region Cuboid,-176.8186,1264.191,-359.5882,0,113,0,2,10,14,Region,Characters,Default,Transparent|51/255/0/130|Misc/None|1/1|0/0,RacingCheckpointRegion|;
Scene,Geometry/Cuboid,302,0,1,1,1,0,Kill Region Cuboid,-222.8438,1258.191,-340.0516,0,113,0,1.8,9.8,1.8,Region,Characters,Default,Transparent|255/0/0/130|Misc/None|1/1|0/0,KillRegion|;
Scene,Geometry/Cuboid,303,0,1,1,0,0,LegacyBarrier,-204.4337,1250,-347.8662,0,113,0,60,20,1,Physical,Characters,Default,Default|255/255/255/255,;
Scene,Geometry/Cuboid,304,0,1,1,0,0,LegacyBarrier,-278.0741,1250,-316.6077,0,113,0,60,20,1,Physical,Characters,Default,Default|255/255/255/255,;
Scene,Geometry/Cuboid,305,0,1,1,0,0,LegacyBarrier,-149.2034,1250,-371.3101,0,113,0,60,20,1,Physical,Characters,Default,Default|255/255/255/255,;
Scene,Geometry/Cuboid,306,0,1,1,0,0,LegacyBarrier,-75.56305,1250,-402.5686,0,113,0,60,20,1,Physical,Characters,Default,Default|255/255/255/255,;
Scene,Geometry/Cuboid,307,0,1,1,0,0,LegacyBarrier,-124.0346,1250,-56.08553,0,113,0,1,20,9,Physical,Characters,Default,Default|255/255/255/255,;
Scene,Geometry/Cuboid,308,0,1,1,0,0,LegacyBarrier,-358.4733,1250,-608.3884,0,113,0,1,20,9,Physical,Characters,Default,Default|255/255/255/255,;
Scene,Geometry/Cuboid,309,0,1,1,0,0,LegacyBarrier,4.836094,1250,-110.7879,0,113,0,1,20,9,Physical,Characters,Default,Default|255/255/255/255,;
Scene,Geometry/Cuboid,310,0,1,1,0,0,LegacyBarrier,-229.6026,1250,-663.0908,0,113,0,1,20,9,Physical,Characters,Default,Default|255/255/255/255,;
Scene,Geometry/Cuboid,311,0,1,1,0,0,LegacyBarrier,-176.8186,1355,-359.5882,0,113,0,61,1,23,Physical,Characters,Default,Default|255/255/255/255,;
Scene,Geometry/Cuboid,312,0,1,1,1,0,Racing Finish Region Cuboid,-223.7063,1258.191,-470.0487,0,113,0,4,4,4,Region,Characters,Default,Transparent|209/255/0/128|Misc/None|1/1|0/0,RacingFinishRegion|;
Scene,Geometry/Cuboid,313,0,1,1,1,0,Racing Checkpoint Region Cuboid,-177.6811,1264.191,-489.5853,0,113,0,3,10,14,Region,Characters,Default,Transparent|51/255/0/130|Misc/None|1/1|0/0,RacingCheckpointRegion|;
Scene,Geometry/Cuboid,314,0,1,1,1,0,Kill Region Cuboid,-223.7063,1258.191,-470.0487,0,113,0,2,10,2,Region,Characters,Default,Transparent|255/0/0/130|Misc/None|1/1|0/0,KillRegion|;
Scene,Geometry/Cuboid,315,0,1,1,0,0,LegacyBarrier,-208.0771,1250,-433.2285,0,113,0,4,20,6,Physical,Characters,Default,Default|255/255/255/255,;
Scene,Geometry/Pyramid,316,0,1,1,1,0,KillPyramid,-184.6332,1264.191,-377.9983,0,113,90,0,0.4,0.4,None,Characters,Default,OldBombExplodeMat|255/255/0/127|9999/9999,;
Scene,Geometry/Pyramid,317,0,1,1,1,0,KillPyramid,-176.8186,1264.191,-359.5882,0,113,90,0,0.4,0.4,None,Characters,Default,OldBombExplodeMat|255/255/0/127|9999/9999,;
Scene,Geometry/Pyramid,318,0,1,1,1,0,KillPyramid,-169.004,1264.191,-341.1781,0,113,90,0,0.4,0.4,None,Characters,Default,OldBombExplodeMat|255/255/0/127|9999/9999,;
Scene,Geometry/Pyramid,319,0,1,1,1,0,KillPyramid,-161.1893,1264.191,-322.768,0,113,90,0,0.4,0.4,None,Characters,Default,OldBombExplodeMat|255/255/0/127|9999/9999,;
Scene,Geometry/Pyramid,320,0,1,1,1,0,KillPyramid,-153.3747,1264.191,-304.3579,0,113,90,0,0.4,0.4,None,Characters,Default,OldBombExplodeMat|255/255/0/127|9999/9999,;
Scene,Geometry/Pyramid,321,0,1,1,1,0,KillPyramid,-145.5601,1264.191,-285.9478,0,113,90,0,0.4,0.4,None,Characters,Default,OldBombExplodeMat|255/255/0/127|9999/9999,;
Scene,Geometry/Pyramid,322,0,1,1,1,0,KillPyramid,-137.7455,1264.191,-267.5377,0,113,90,0,0.4,0.4,None,Characters,Default,OldBombExplodeMat|255/255/0/127|9999/9999,;
Scene,Geometry/Pyramid,323,0,1,1,1,0,KillPyramid,-129.9308,1264.191,-249.1276,0,113,90,0,0.4,0.4,None,Characters,Default,OldBombExplodeMat|255/255/0/127|9999/9999,;
Scene,Geometry/Pyramid,324,0,1,1,1,0,KillPyramid,-230.6584,1274.191,-358.4617,0,113,90,0,0.4,0.4,None,Characters,Default,OldBombExplodeMat|255/255/0/127|9999/9999,;
Scene,Geometry/Pyramid,325,0,1,1,1,0,KillPyramid,-238.4731,1274.191,-376.8718,0,113,90,0,0.4,0.4,None,Characters,Default,OldBombExplodeMat|255/255/0/127|9999/9999,;
Scene,Geometry/Pyramid,326,0,1,1,1,0,KillPyramid,-230.6584,1284.191,-358.4617,0,113,90,0,0.4,0.4,None,Characters,Default,OldBombExplodeMat|255/255/0/127|9999/9999,;
Scene,Geometry/Pyramid,327,0,1,1,1,0,KillPyramid,-238.4731,1284.191,-376.8718,0,113,90,0,0.4,0.4,None,Characters,Default,OldBombExplodeMat|255/255/0/127|9999/9999,;
Scene,Geometry/Pyramid,328,0,1,1,1,0,KillPyramid,-230.6584,1264.191,-358.4617,0,113,90,0,0.4,0.4,None,Characters,Default,OldBombExplodeMat|255/255/0/127|9999/9999,;
Scene,Geometry/Pyramid,329,0,1,1,1,0,KillPyramid,-238.4731,1264.191,-376.8718,0,113,90,0,0.4,0.4,None,Characters,Default,OldBombExplodeMat|255/255/0/127|9999/9999,;
Scene,Geometry/Cuboid,330,0,1,1,1,0,Cuboid,-138.608,1258.191,-397.5348,0,113,0,20,1,4,Physical,Entities,Default,Basic|255/255/255/255|Metal/Metal4|2/0.4|0/0,;
Scene,Geometry/Cuboid,331,0,1,1,1,0,Cuboid,-230.6584,1258.191,-358.4617,0,113,0,20,1,4,Physical,Entities,Default,Basic|255/255/255/255|Metal/Metal4|2/0.4|0/0,;
Scene,Geometry/Capsule,332,0,1,1,1,0,KillCapsule,-181.1178,1261.191,-373.3581,0,113,90,2,5.5,1.8,None,Characters,Default,OldBombExplodeMat|0/255/178/127|100/100,;
Scene,Geometry/Cuboid,333,0,1,1,1,0,Cuboid,-196.3551,1266.191,-405.6134,0,113,0,4,0.6,2,Physical,Entities,Default,Basic|153/153/153/255|Metal/Metal4|8.7/1|0/0,;
Scene,Geometry/Cylinder,334,0,1,1,1,0,Cylinder,-199.5672,1266.191,-425.9772,0,113,90,1.4,1.4,1.4,Physical,Entities,Default,Basic|153/153/153/255|Metal/Metal4|1/1|0/0,;
Scene,Geometry/Cylinder,335,0,1,1,1,0,Cylinder,-208.7723,1266.191,-422.0699,0,113,90,1.4,1.4,1.4,Physical,Entities,Default,Basic|153/153/153/255|Metal/Metal4|1/1|0/0,;
Scene,Geometry/Cylinder,336,0,1,1,1,0,Cylinder,-204.1698,1258.191,-424.0235,0,113,90,2,1.4,2,Physical,Entities,Default,Basic|153/153/153/255|Metal/Metal4|1/1|0/0,;
Scene,Geometry/Cylinder,337,0,1,1,1,0,Cylinder,-199.5672,1266.191,-425.9772,0,113,90,0.6,1.41,0.6,Physical,Entities,Default,Basic|153/153/153/255|Metal/Metal1|1/1|0/0,;
Scene,Geometry/Cylinder,338,0,1,1,1,0,Cylinder,-208.7723,1266.191,-422.0699,0,113,90,0.6,1.41,0.6,Physical,Entities,Default,Basic|153/153/153/255|Metal/Metal1|1/1|0/0,;
Scene,Geometry/Cylinder,339,0,1,1,1,0,Cylinder,-204.1698,1258.191,-424.0235,0,113,90,0.6,1.41,0.6,Physical,Entities,Default,Basic|153/153/153/255|Metal/Metal1|1/1|0/0,;
Scene,Geometry/Cylinder,340,0,1,1,1,0,Cylinder,-199.5672,1266.191,-425.9772,0,113,90,0.5,1.42,0.5,Physical,Entities,Default,Reflective|153/153/153/255|Misc/Ice1|1/1|0/0|255/255/255/255,;
Scene,Geometry/Cylinder,341,0,1,1,1,0,Cylinder,-208.7723,1266.191,-422.0699,0,113,90,0.5,1.42,0.5,Physical,Entities,Default,Reflective|153/153/153/255|Misc/Ice1|1/1|0/0|255/255/255/255,;
Scene,Geometry/Cylinder,342,0,1,1,1,0,Cylinder,-204.1698,1258.191,-424.0235,0,113,90,0.5,1.42,0.5,Physical,Entities,Default,Reflective|153/153/153/255|Misc/Ice1|1/1|0/0|255/255/255/255,;
Scene,Geometry/Cuboid,343,0,1,1,1,0,Cuboid,-196.3551,1266.191,-405.6134,0,113,0,4,1,1,Physical,Entities,Default,Basic|153/153/153/255|Metal/Metal4|8.7/1|0/0,;
Scene,Geometry/Cuboid,344,0,1,1,1,0,Cuboid,-184.6332,1270.691,-377.9983,0,113,0,8,0.1,0.1,Physical,Entities,Default,Basic|153/153/153/255|Metal/Metal4|8.7/1|0/0,;
Scene,Geometry/Cuboid,345,0,1,1,1,0,Cuboid,-179.1102,1268.191,-380.3427,0,113,0,7,0.1,0.1,Physical,Entities,Default,Basic|153/153/153/255|Metal/Metal4|8.7/1|0/0,;
Scene,Geometry/Cuboid,346,0,1,1,1,0,Cuboid,-190.1562,1268.191,-375.6539,0,113,0,7,0.1,0.1,Physical,Entities,Default,Basic|153/153/153/255|Metal/Metal4|8.7/1|0/0,;
Scene,Geometry/Cuboid,347,0,1,1,1,0,Cuboid,-177.701,1265.511,-343.4763,21.00007,113,1.371774E-05,0.1,0.6,0.1,Physical,Entities,Default,Basic|153/153/153/255|Metal/Metal4|8.7/1|0/0,;
Scene,Geometry/Cuboid,348,0,1,1,1,0,Cuboid,-164.6156,1265.511,-349.0307,338.9999,113,-1.371774E-05,0.1,0.6,0.1,Physical,Entities,Default,Basic|153/153/153/255|Metal/Metal4|8.7/1|0/0,;
Scene,Geometry/Cuboid,349,0,1,1,1,0,Cuboid,-181.5464,1265.511,-352.5353,21.00007,113,1.371774E-05,0.1,0.6,0.1,Physical,Entities,Default,Basic|153/153/153/255|Metal/Metal4|8.7/1|0/0,;
Scene,Geometry/Cuboid,350,0,1,1,1,0,Cuboid,-168.461,1265.511,-358.0897,338.9999,113,-1.371774E-05,0.1,0.6,0.1,Physical,Entities,Default,Basic|153/153/153/255|Metal/Metal4|8.7/1|0/0,;
Scene,Geometry/Cuboid,351,0,1,1,1,0,Cuboid,-185.4537,1265.511,-361.7404,21.00007,113,1.371774E-05,0.1,0.6,0.1,Physical,Entities,Default,Basic|153/153/153/255|Metal/Metal4|8.7/1|0/0,;
Scene,Geometry/Cuboid,352,0,1,1,1,0,Cuboid,-172.3683,1265.511,-367.2948,338.9999,113,-1.371774E-05,0.1,0.6,0.1,Physical,Entities,Default,Basic|153/153/153/255|Metal/Metal4|8.7/1|0/0,;
Scene,Geometry/Cuboid,353,0,1,1,1,0,Cuboid,-189.361,1265.511,-370.9454,21.00007,113,1.371774E-05,0.1,0.6,0.1,Physical,Entities,Default,Basic|153/153/153/255|Metal/Metal4|8.7/1|0/0,;
Scene,Geometry/Cuboid,354,0,1,1,1,0,Cuboid,-176.2756,1265.511,-376.4998,338.9999,113,-1.371774E-05,0.1,0.6,0.1,Physical,Entities,Default,Basic|153/153/153/255|Metal/Metal4|8.7/1|0/0,;
Scene,Geometry/Cuboid,355,0,1,1,1,0,Cuboid,-193.2683,1265.511,-380.1505,21.00007,113,1.371774E-05,0.1,0.6,0.1,Physical,Entities,Default,Basic|153/153/153/255|Metal/Metal4|8.7/1|0/0,;
Scene,Geometry/Cuboid,356,0,1,1,1,0,Cuboid,-180.1829,1265.511,-385.7049,338.9999,113,-1.371774E-05,0.1,0.6,0.1,Physical,Entities,Default,Basic|153/153/153/255|Metal/Metal4|8.7/1|0/0,;
Scene,Geometry/Cuboid,357,0,1,1,1,0,Cuboid,-167.6334,1269.351,-345.1675,11.19011,62.71429,72.73903,0.1,0.8,0.1,Physical,Entities,Default,Basic|153/153/153/255|Metal/Metal4|8.7/1|0/0,;
Scene,Geometry/Cuboid,358,0,1,1,1,0,Cuboid,-171.5407,1269.351,-354.3726,11.19011,62.71429,72.73903,0.1,0.8,0.1,Physical,Entities,Default,Basic|153/153/153/255|Metal/Metal4|8.7/1|0/0,;
Scene,Geometry/Cuboid,359,0,1,1,1,0,Cuboid,-175.448,1269.351,-363.5776,11.19011,62.71429,72.73903,0.1,0.8,0.1,Physical,Entities,Default,Basic|153/153/153/255|Metal/Metal4|8.7/1|0/0,;
Scene,Geometry/Cuboid,360,0,1,1,1,0,Cuboid,-179.3553,1269.351,-372.7827,11.19011,62.71429,72.73903,0.1,0.8,0.1,Physical,Entities,Default,Basic|153/153/153/255|Metal/Metal4|8.7/1|0/0,;
Scene,Geometry/Cuboid,361,0,1,1,1,0,Cuboid,-172.8258,1269.351,-342.9635,348.8099,163.2858,72.73897,0.1,0.8,0.1,Physical,Entities,Default,Basic|153/153/153/255|Metal/Metal4|8.7/1|0/0,;
Scene,Geometry/Cuboid,362,0,1,1,1,0,Cuboid,-176.7331,1269.351,-352.1685,348.8099,163.2858,72.73897,0.1,0.8,0.1,Physical,Entities,Default,Basic|153/153/153/255|Metal/Metal4|8.7/1|0/0,;
Scene,Geometry/Cuboid,363,0,1,1,1,0,Cuboid,-180.6404,1269.351,-361.3736,348.8099,163.2858,72.73897,0.1,0.8,0.1,Physical,Entities,Default,Basic|153/153/153/255|Metal/Metal4|8.7/1|0/0,;
Scene,Geometry/Cuboid,364,0,1,1,1,0,Cuboid,-184.5477,1269.351,-370.5786,348.8099,163.2858,72.73897,0.1,0.8,0.1,Physical,Entities,Default,Basic|153/153/153/255|Metal/Metal4|8.7/1|0/0,;
Scene,Geometry/Cuboid,365,0,1,1,1,0,Cuboid,-184.6332,1081.191,-377.9983,0,113,0,80,14,40,Physical,Entities,Default,Basic|255/255/255/255|Stone/Stone6|10/10|0/0,;
Scene,Geometry/Tube,366,0,1,1,1,0,KillTube,461.6207,2257.922,1461.824,310.3849,242.1734,306.6378,0.1,2.75082,0.1,None,Characters,Default,CannonRegionMat|0/255/0/255|1/1,;
Scene,Geometry/Tube,367,0,1,1,1,0,KillTube,454.769,2227.426,1373.273,305.5661,254.8239,296.6414,0.1,2.75082,0.1,None,Characters,Default,CannonRegionMat|0/255/0/255|1/1,;
Scene,Geometry/Tube,368,0,1,1,1,0,KillTube,458.5316,2238.201,1409.094,307.3303,249.435,300.9782,0.1,2.75082,0.1,None,Characters,Default,CannonRegionMat|0/255/0/255|1/1,;
Scene,Geometry/Tube,369,0,1,1,1,0,KillTube,460.9334,2250.883,1444.405,309.3192,244.4905,304.859,0.1,2.75082,0.1,None,Characters,Default,CannonRegionMat|0/255/0/255|1/1,;
Scene,Geometry/Tube,370,0,1,1,1,0,KillTube,459.9033,2244.307,1426.822,308.2935,246.9029,302.9782,0.1,2.75082,0.1,None,Characters,Default,CannonRegionMat|0/255/0/255|1/1,;
Scene,Geometry/Tube,371,0,1,1,1,0,KillTube,452.3818,2222.767,1355.216,304.7811,257.6882,294.3002,0.1,2.75082,0.1,None,Characters,Default,CannonRegionMat|0/255/0/255|1/1,;
Scene,Geometry/Tube,372,0,1,1,1,0,KillTube,461.9645,2265.419,1479.062,311.4998,239.9652,308.3062,0.1,2.75082,0.1,None,Characters,Default,CannonRegionMat|0/255/0/255|1/1,;
Scene,Geometry/Tube,373,0,1,1,1,0,KillTube,449.6605,2218.6,1337.086,304.0638,260.66,291.8482,0.1,2.75082,0.1,None,Characters,Default,CannonRegionMat|0/255/0/255|1/1,;
Scene,Geometry/Tube,374,0,1,1,1,0,KillTube,439.5219,2209.094,1282.444,302.379,270.1895,283.8702,0.1,2.75082,0.1,None,Characters,Default,CannonRegionMat|0/255/0/255|1/1,;
Scene,Geometry/Tube,375,0,1,1,1,0,KillTube,443.2274,2211.76,1300.682,302.8586,266.9196,286.6242,0.1,2.75082,0.1,None,Characters,Default,CannonRegionMat|0/255/0/255|1/1,;
Scene,Geometry/Tube,376,0,1,1,1,0,KillTube,446.6081,2214.93,1318.902,303.4217,263.7393,289.2874,0.1,2.75082,0.1,None,Characters,Default,CannonRegionMat|0/255/0/255|1/1,;
Scene,Geometry/Tube,377,0,1,1,1,0,KillTube,456.8196,2232.572,1391.238,306.4146,252.0709,298.8687,0.1,2.75082,0.1,None,Characters,Default,CannonRegionMat|0/255/0/255|1/1,;
Scene,Geometry/Tube,378,0,1,1,1,0,KillTube,272.2588,2151.546,761.2958,312.8356,267.1204,109.5107,0.1,5.64759,0.1,None,Characters,Default,CannonRegionMat|0/255/0/255|1/1,;
Scene,Geometry/Tube,379,0,1,1,1,0,KillTube,260.876,2129.994,688.1445,316.1414,256.251,117.2794,0.1,5.64759,0.1,None,Characters,Default,CannonRegionMat|0/255/0/255|1/1,;
Scene,Geometry/Tube,380,0,1,1,1,0,KillTube,257.3037,2100.716,616.9043,39.64016,66.66735,236.3265,0.1,5.64759,0.1,None,Characters,Default,CannonRegionMat|0/255/0/255|1/1,;
Scene,Geometry/Tube,381,0,1,1,1,0,KillTube,265.6021,2141.768,724.5763,314.3594,261.5255,113.5643,0.1,5.64759,0.1,None,Characters,Default,CannonRegionMat|0/255/0/255|1/1,;
Scene,Geometry/Tube,382,0,1,1,1,0,KillTube,258.105,2116.286,652.1911,318.151,251.301,120.6478,0.1,5.64759,0.1,None,Characters,Default,CannonRegionMat|0/255/0/255|1/1,;
Scene,Geometry/Tube,383,0,1,1,1,0,KillTube,280.8109,2159.277,798.1105,311.5991,273.0126,105.1448,0.1,5.64759,0.1,None,Characters,Default,CannonRegionMat|0/255/0/255|1/1,;
Scene,Geometry/Tube,384,0,1,1,1,0,KillTube,291.2139,2164.92,834.8279,310.6772,279.1611,100.5123,0.1,5.64759,0.1,None,Characters,Default,CannonRegionMat|0/255/0/255|1/1,;
Scene,Geometry/Tube,385,0,1,1,1,0,KillTube,266.7085,2043.692,516.8686,32.07284,54.45229,229.1378,0.1,5.64759,0.1,None,Characters,Default,CannonRegionMat|0/255/0/255|1/1,;
Scene,Geometry/Tube,386,0,1,1,1,0,KillTube,261.6167,2064.323,549.0655,34.72924,58.26801,231.2396,0.1,5.64759,0.1,None,Characters,Default,CannonRegionMat|0/255/0/255|1/1,;
Scene,Geometry/Tube,387,0,1,1,1,0,KillTube,258.4763,2083.365,582.4691,37.25884,62.33059,233.6283,0.1,5.64759,0.1,None,Characters,Default,CannonRegionMat|0/255/0/255|1/1,;
Scene,Geometry/Tube,388,0,1,1,1,0,KillTube,273.7248,2021.578,486.0469,29.30897,50.85645,227.3015,0.1,5.64759,0.1,None,Characters,Default,CannonRegionMat|0/255/0/255|1/1,;
Scene,Geometry/Tube,389,0,1,1,1,0,KillTube,282.629,1998.097,456.762,26.45354,47.45296,225.7091,0.1,5.64759,0.1,None,Characters,Default,CannonRegionMat|0/255/0/255|1/1,;
Scene,Geometry/Tube,390,0,1,1,1,0,KillTube,455.2506,2292.184,1549.361,322.449,100.1842,244.1221,0.1,19.36728,0.1,None,Characters,Default,CannonRegionMat|0/255/0/255|1/1,;
Scene,Geometry/Tube,391,0,1,1,1,0,KillTube,-329.3903,1734.819,1809.264,29.94265,295.7727,304.5939,0.1,19.36728,0.1,None,Characters,Default,CannonRegionMat|0/255/0/255|1/1,;
Scene,Geometry/Tube,392,0,1,1,1,0,KillTube,-177.9602,1983.223,2061.129,0.2899334,331.371,314.4938,0.1,19.36728,0.1,None,Characters,Default,CannonRegionMat|0/255/0/255|1/1,;
Scene,Geometry/Tube,393,0,1,1,1,0,KillTube,11.28014,2159.738,2088.708,339.7554,353.7137,310.5109,0.1,19.36728,0.1,None,Characters,Default,CannonRegionMat|0/255/0/255|1/1,;
